ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
86320,107,775,4034,4466,28,2,1,7,1,252,896,840,859,858,2,1,59,110,59,15,9,11,60,40750,457215.0,11.22,0.19,11,1,2490,4306,985.76
86321,62,827,4105,4471,16,2,1,7,0,398,896,837,861,860,2,5,59,181,85,15,2,7,240,4672,9437.44,2.02,0.01,11,0,3875,5921,20.35
86322,107,842,4131,4476,28,2,1,7,1,477,896,849,859,858,2,1,59,61,15,15,17,11,30,65502,769648.5,11.75,0.39,65,1,2627,4306,1659.36
86323,107,842,4133,4477,28,2,1,7,1,477,896,849,859,858,2,1,59,61,15,15,17,11,30,10000,117500.0,11.75,0.39,65,1,3234,4306,253.33
86324,107,842,4135,4479,28,2,1,7,1,477,896,849,859,858,2,1,59,61,15,15,17,11,30,2500,29375.0,11.75,0.39,65,1,1173,4306,63.33
86325,107,842,4144,4486,28,2,1,7,1,477,896,849,859,858,2,1,59,110,59,15,9,11,60,1700,19074.0,11.22,0.19,11,1,1167,4306,41.12
86326,54,787,4007,4490,9,2,1,7,0,357,896,842,861,860,2,1,59,60,15,38,31,11,30,4080,107100.0,26.25,0.88,10,0,3876,5922,230.91
86327,54,853,4156,4491,9,2,1,7,0,528,896,849,861,860,2,1,59,162,82,15,14,0,60,864,1296.0,1.5,0.02,11,0,3877,5923,2.79
86328,54,837,4129,4492,9,2,1,7,0,497,896,849,861,860,2,1,59,104,57,15,13,10,60,12386,28859.38,2.33,0.04,11,0,3878,5924,62.22
86329,107,775,4049,4502,28,2,1,7,1,252,896,838,859,858,2,1,59,145,74,15,19,10,60,1400,3822.0,2.73,0.05,84,0,3881,5927,8.24
86330,40,876,4164,4503,39,2,1,7,0,702,896,879,883,882,2,1,59,110,59,15,9,11,60,75000,841500.0,11.22,0.19,11,0,3882,5928,1814.27
86331,83,854,4152,4505,11,2,1,7,0,539,896,861,862,861,2,1,59,106,58,15,5,11,60,9200,52716.0,5.73,0.1,84,1,2795,2447,113.66
86332,71,844,4122,4509,41,2,1,7,0,465,896,862,868,867,2,1,59,10,0,15,33,10,60,13455,230618.7,17.14,0.29,65,0,3884,5930,497.21
86333,54,787,4008,4511,9,2,1,7,0,357,896,856,871,870,2,5,59,39,10,15,19,1,60,3968,61504.0,15.5,0.26,11,1,3138,5127,132.6
86334,68,880,4170,4514,37,2,1,7,0,654,896,865,875,874,2,1,59,56,12,15,49,10,30,44669,198777.05,4.45,0.15,65,0,3885,5931,428.56
86335,54,837,4127,4518,9,2,1,7,0,497,896,865,882,881,2,1,59,56,12,15,49,10,30,26076,116038.2,4.45,0.15,65,0,3886,5932,250.18
86336,73,783,3970,4521,26,2,1,7,3,261,896,872,901,900,2,1,59,110,59,15,9,11,60,71449,801657.78,11.22,0.19,11,0,3888,5934,1728.37
86337,62,827,4103,4522,16,2,1,7,0,398,896,865,889,888,2,5,59,54,12,15,41,0,30,70,156.8,2.24,0.07,11,0,3889,5935,0.34
86338,59,887,4182,4524,15,2,1,7,0,686,896,894,879,878,2,5,59,177,85,15,1,0,100,457,2211.88,4.84,0.05,11,0,3891,5937,4.77
86339,59,887,4182,4524,15,2,1,7,0,686,896,894,879,878,2,5,59,181,85,15,2,7,240,567,1145.34,2.02,0.01,11,0,3891,5937,2.47
86340,71,844,4119,4525,41,2,1,7,3,465,896,884,892,891,2,1,59,56,12,15,49,10,30,8200,36490.0,4.45,0.15,11,0,3892,5938,78.67
86341,107,842,4191,4531,28,2,1,7,0,477,896,875,908,907,2,1,59,56,12,15,49,10,30,48860,212052.4,4.34,0.14,11,0,3895,5941,457.18
86342,107,842,4191,4531,28,2,1,7,0,477,896,875,908,907,2,1,59,104,57,15,13,10,60,4100,9553.0,2.33,0.04,39,0,3895,5941,20.6
86343,71,844,4118,4537,41,2,1,7,3,465,896,884,897,896,2,1,59,114,60,15,12,11,60,40900,134152.0,3.28,0.05,23,1,1661,4925,289.23
86344,40,894,4189,4538,39,2,1,7,0,723,896,874,899,898,2,1,59,114,60,15,12,11,60,204,669.12,3.28,0.05,23,0,3897,5943,1.44
86345,107,842,4191,4531,28,2,1,7,0,477,896,875,908,907,2,1,59,175,84,15,33,10,30,2500,18250.0,7.3,0.24,65,0,3895,5941,39.35
86346,54,853,4158,4542,9,2,1,7,3,528,896,899,917,916,2,1,59,175,84,15,33,10,30,2480,18104.0,7.3,0.24,65,0,3900,5946,39.03
86347,54,853,4158,4542,9,2,1,7,3,528,896,899,917,916,2,5,59,39,10,15,19,1,60,1192,18476.0,15.5,0.26,11,0,3900,5946,39.83
86348,107,775,4048,4553,28,2,1,7,1,252,896,889,908,907,2,1,59,145,74,15,19,10,60,34650,89397.0,2.58,0.04,11,1,2015,1817,192.74
86349,107,842,4235,4555,28,2,1,7,1,477,896,891,907,906,2,1,59,145,74,15,19,10,60,11022,28436.76,2.58,0.04,11,0,3902,5948,61.31
86350,73,782,4193,4561,26,2,1,7,3,266,896,909,944,943,2,1,59,110,59,15,9,11,60,120099,1347510.78,11.22,0.19,11,1,689,495,2905.23
86351,71,844,4124,4562,41,2,1,7,3,465,896,897,922,921,2,1,59,56,12,15,49,10,30,170000,768400.0,4.52,0.15,65,0,3905,5951,1656.67
86352,71,844,4124,4562,41,2,1,7,3,465,896,897,922,921,2,1,59,61,15,15,17,11,30,59446,698490.5,11.75,0.39,65,0,3905,5951,1505.95
86353,40,894,4188,4565,39,2,1,7,0,723,896,901,918,917,2,1,59,145,74,15,19,10,60,10685,28422.1,2.66,0.04,39,0,3907,5953,61.28
86354,54,853,4205,4571,9,2,1,7,3,528,896,899,938,937,2,1,59,145,74,15,19,10,60,100425,267130.5,2.66,0.04,84,1,2842,4831,575.93
86355,113,922,4244,4574,10,2,1,7,0,111,896,932,925,924,2,1,59,119,62,15,10,11,60,16000,136800.0,8.55,0.14,11,0,3911,5957,225.72
86356,113,922,4244,4574,10,2,1,7,0,111,896,932,925,924,2,1,59,104,57,15,13,10,60,439,1022.87,2.33,0.04,84,0,3911,5957,1.69
86357,79,902,4207,4577,39,2,1,7,3,749,896,910,920,919,2,1,59,119,62,15,10,11,60,3570,30523.5,8.55,0.14,39,1,1588,2659,65.81
86358,54,870,4254,4584,9,2,1,7,0,685,896,910,932,931,2,1,59,183,85,15,33,10,60,6438,46417.98,7.21,0.12,11,0,3915,5961,100.08
86359,71,878,4174,4595,41,2,1,7,3,665,896,932,954,953,2,1,59,145,74,15,19,10,60,100000,266000.0,2.66,0.04,39,1,2698,739,573.5
86360,117,948,4273,4597,13,2,1,7,0,234,896,932,954,953,2,1,59,145,74,15,19,10,60,879,2267.82,2.58,0.04,11,0,3917,5963,3.74
86361,107,881,4279,4599,28,2,1,7,1,676,896,945,968,967,2,1,59,56,12,15,49,10,30,51140,221947.6,4.34,0.14,11,0,3919,5965,478.52
86362,107,881,4279,4599,28,2,1,7,1,676,896,945,968,967,2,1,59,106,58,15,5,11,60,1000,5560.0,5.56,0.09,84,0,3919,5965,11.99
86363,107,881,4286,4609,28,2,1,7,1,676,896,943,968,967,2,1,59,56,12,15,49,10,30,20418,88614.12,4.34,0.14,65,0,3923,5969,191.05
86364,107,935,4281,4602,28,2,1,7,1,243,896,944,968,967,2,1,59,110,59,15,9,11,60,77333,867676.26,11.22,0.19,11,1,192,3557,1431.67
86365,79,920,4240,4585,39,2,1,7,0,131,896,936,939,938,2,1,59,56,12,15,49,10,30,2550,11526.0,4.52,0.15,27,0,3916,5962,19.02
86366,71,879,4308,4623,41,2,1,7,0,665,896,950,987,986,2,1,59,10,0,15,33,10,60,16200,251100.0,15.5,0.26,65,1,672,4916,541.37
86367,54,853,4250,4613,9,2,1,7,0,528,896,942,970,969,2,5,59,142,74,15,2,8,240,2084,4063.8,1.95,0.01,11,1,3064,5109,8.76
86368,54,911,4211,4631,9,2,1,7,0,134,896,971,986,985,2,5,59,142,74,15,2,8,240,2006,3911.7,1.95,0.01,11,0,3931,5977,8.43
86369,54,911,4211,4631,9,2,1,7,0,134,896,971,986,985,2,1,59,145,74,15,19,10,60,50000,125500.0,2.51,0.04,11,0,3931,5977,270.58
86371,54,941,4303,4649,9,2,1,7,0,222,896,971,994,993,2,1,59,162,82,15,14,0,60,1059,1588.5,1.5,0.02,11,0,3938,5984,2.62
86372,71,928,4246,4652,41,2,1,7,3,197,896,982,999,998,2,1,59,10,0,15,33,10,60,20000,317800.0,15.89,0.26,65,0,3939,5985,524.37
86373,79,920,4239,4654,39,2,1,7,0,131,896,974,997,996,2,1,59,145,74,15,19,10,60,972,2507.76,2.58,0.04,84,1,2606,4092,4.14
86374,54,941,4304,4660,9,2,1,7,0,222,896,987,1043,1042,2,1,59,61,15,15,17,11,30,14440,157684.8,10.92,0.36,65,0,3942,5988,260.18
86375,68,997,4373,4658,37,2,1,7,0,370,896,976,996,995,2,1,59,56,12,15,49,10,30,27769,117185.18,4.22,0.14,39,0,3941,5987,193.36
86376,107,935,4389,4673,28,2,1,7,1,243,896,1021,1023,1022,2,1,59,58,13,15,46,11,30,30000,597600.0,19.92,0.66,65,1,1727,557,986.04
86377,107,935,4390,4674,28,2,1,7,1,243,896,1021,1022,1021,2,1,59,104,57,15,13,10,60,21200,49396.0,2.33,0.04,11,1,21,557,81.5
86378,115,906,4400,4686,42,2,1,7,3,88,896,987,1028,1027,2,5,59,121,62,15,27,11,60,1884,6123.0,3.25,0.05,11,0,3948,5994,13.2
86379,73,965,4402,4691,26,2,1,7,3,36,896,1009,1030,1029,2,1,59,56,12,15,49,10,30,23450,101304.0,4.32,0.14,11,1,1061,3340,167.15
86380,71,905,4368,4661,41,2,1,7,3,90,896,978,1028,1027,2,1,59,145,74,15,19,10,60,10927,27426.77,2.51,0.04,39,0,3943,5989,59.13
86381,79,975,4349,4698,39,2,1,7,3,260,896,1001,1029,1028,2,1,59,145,74,15,19,10,60,10500,26355.0,2.51,0.04,84,0,3950,5996,43.49
86382,79,975,4405,4699,39,2,1,7,3,260,896,1001,1029,1028,2,1,59,119,62,15,10,11,60,14893,123016.18,8.26,0.14,11,0,3951,5997,202.98
86384,115,906,4229,4711,42,2,1,7,3,88,896,1009,1044,1043,2,5,59,112,59,15,25,2,60,20000,85000.0,4.25,0.07,65,0,3956,6002,183.26
86385,107,982,4437,4730,28,2,1,7,1,277,896,1018,1058,1057,2,1,59,110,59,15,9,11,60,87357,980145.54,11.22,0.19,65,0,3959,6005,1617.24
86386,71,984,4374,4731,41,2,1,7,0,312,896,1001,1044,1043,2,5,59,143,74,15,2,8,240,10000,18000.0,1.8,0.01,11,1,1877,5303,29.7
86387,107,935,4445,4733,28,2,1,7,1,243,896,1021,1057,1056,2,1,59,145,74,15,19,10,60,17376,43613.76,2.51,0.04,84,1,328,735,71.96
86388,107,982,4447,4734,28,2,1,7,1,277,896,1018,1058,1057,2,1,59,145,74,15,19,10,60,64995,163137.45,2.51,0.04,84,1,2257,735,269.18
86389,59,1016,4449,4736,15,2,1,7,0,489,896,1101,1046,1045,2,1,59,183,85,15,33,10,60,917,6437.34,7.02,0.12,11,0,3960,6006,10.62
86390,0,1022,4465,4741,3,2,1,7,0,451,896,1016,1042,1041,2,1,59,145,74,15,19,10,60,14081,35343.31,2.51,0.04,84,0,3962,6008,58.32
86391,71,905,4218,4742,41,2,1,7,3,90,896,995,1048,1047,2,1,59,145,74,15,19,10,60,31043,77917.93,2.51,0.04,39,1,844,4879,167.99
86392,54,941,4473,4750,9,2,1,7,0,222,896,1027,1052,1051,2,5,59,180,85,15,2,7,240,4965,10426.5,2.1,0.01,11,1,843,2324,17.2
86393,62,936,4476,4764,16,2,1,7,0,207,896,1038,1054,1053,2,5,59,49,12,15,19,0,90,630,6104.7,9.69,0.11,11,0,3967,6013,10.07
86394,73,965,4469,4765,26,2,1,7,3,36,896,1061,1095,1094,2,5,59,180,85,15,2,7,240,6250,12625.0,2.02,0.01,11,1,1286,3099,20.83
86395,107,982,4513,4788,28,2,1,7,1,277,896,1039,1058,1057,2,1,59,117,61,15,32,11,30,29349,258858.18,8.82,0.29,65,1,1517,735,427.12
86396,79,975,4346,4799,39,2,1,7,3,260,896,1048,1078,1077,2,1,59,145,74,15,19,10,60,11549,28987.99,2.51,0.04,84,0,3970,6016,47.83
86397,73,965,4315,4805,26,2,1,7,3,36,896,1061,1106,1105,2,1,59,119,62,15,10,11,60,26308,224933.4,8.55,0.14,12,0,3972,6018,371.14
86398,54,1023,4506,4807,9,2,1,7,0,482,896,1080,1103,1102,2,1,59,61,15,15,17,11,30,17251,181825.54,10.54,0.35,11,0,3973,6019,300.01
86399,107,982,4387,4808,28,2,1,7,0,277,896,1061,1076,1075,2,1,59,106,58,15,5,11,60,2000,11120.0,5.56,0.09,23,1,1073,1948,18.35
86400,79,1059,4517,4815,39,2,1,7,3,576,896,1076,1091,1090,2,1,59,183,85,15,33,10,60,1684,11821.68,7.02,0.12,39,0,3975,6021,19.51
86401,54,1023,4509,4821,9,2,1,7,0,482,896,1080,1102,1101,2,1,59,104,57,15,13,10,60,17820,41520.6,2.33,0.04,39,1,3329,559,68.51
86402,123,1043,4494,4823,12,2,1,7,0,509,896,1110,1150,1149,2,1,59,145,74,15,19,10,60,45084,113160.84,2.51,0.04,39,0,3977,6023,186.72
86403,71,971,4338,4825,41,2,1,7,3,297,896,1082,1092,1091,2,1,59,145,74,15,19,10,60,25000,62750.0,2.51,0.04,65,0,3978,6024,103.54
86404,77,964,4298,4827,42,2,1,7,3,24,896,1083,1108,1107,2,1,59,56,12,15,49,10,30,6392,26974.24,4.22,0.14,39,0,3979,6025,44.51
86405,79,975,4345,4832,39,2,1,7,3,260,896,1048,1089,1088,2,1,59,117,61,15,32,11,30,30000,246900.0,8.23,0.27,65,0,3981,6027,407.38
86406,73,965,4329,4833,26,2,1,7,3,36,896,1121,1164,1163,2,5,59,180,85,15,2,7,240,1822,3680.44,2.02,0.01,11,1,2884,4972,6.07
86408,79,987,4380,4835,39,2,1,7,3,364,896,1074,1100,1099,2,1,59,58,13,15,46,11,30,3360,66931.2,19.92,0.66,65,1,2690,2655,110.44
86409,54,1023,4507,4839,9,2,1,7,0,482,896,1090,1128,1127,2,1,59,119,62,15,10,11,60,75420,622969.2,8.26,0.14,65,0,3982,6028,1027.9
86410,77,964,4299,4844,42,2,1,7,3,24,896,1083,1124,1123,2,1,59,117,61,15,32,11,30,10114,83238.22,8.23,0.27,65,0,3984,6030,137.34
86411,79,975,4348,4845,39,2,1,7,3,260,896,1083,1114,1113,2,1,59,56,12,15,49,10,30,2688,11343.36,4.22,0.14,84,0,3985,6031,18.72
86412,59,1057,4550,4862,15,2,1,7,0,659,896,1133,1116,1115,2,5,59,54,12,15,41,0,30,61,136.64,2.24,0.07,11,0,3991,6037,0.23
86413,59,1057,4550,4862,15,2,1,7,0,659,896,1133,1116,1115,2,5,59,177,85,15,1,0,100,423,2013.48,4.76,0.05,11,0,3991,6037,3.32
86414,107,982,4363,4875,28,2,1,7,1,277,896,1018,1116,1115,2,1,59,58,13,15,46,11,30,2389,47588.88,19.92,0.66,65,1,1499,1587,78.52
86415,107,1040,4604,4877,28,2,1,7,1,555,896,1106,1116,1115,2,1,59,58,13,15,46,11,30,90932,1811365.44,19.92,0.66,65,1,66,1587,2988.75
86417,71,1090,4615,4901,41,2,1,7,3,711,896,1152,1146,1145,2,1,59,61,15,15,17,11,30,10015,89834.55,8.97,0.3,65,1,3102,2649,148.23
86418,123,1043,4496,4905,12,2,1,7,0,509,896,1104,1221,1219,2,1,59,175,84,15,33,10,30,38760,248839.2,6.42,0.21,65,1,1128,5394,410.58
86419,68,1080,4564,4915,37,2,1,7,3,671,896,1139,1151,1150,2,5,59,142,74,15,2,8,240,2374,4629.3,1.95,0.01,11,1,3214,3592,7.64
86420,73,965,4321,4917,26,2,1,7,3,36,896,1133,1173,1172,2,5,59,142,74,15,2,8,240,10070,19636.5,1.95,0.01,11,1,1940,2277,32.4
86421,71,1063,4532,4927,41,2,1,7,3,662,896,1138,1162,1161,2,1,59,119,62,15,10,11,60,85000,702100.0,8.26,0.14,12,1,3120,5429,1158.46
86422,71,1090,4616,4936,41,2,1,7,3,711,896,1152,1162,1161,2,1,59,61,15,15,17,11,30,50000,448500.0,8.97,0.3,65,1,2099,4569,740.02
86423,79,1102,4651,4938,39,2,1,7,3,137,896,1144,1165,1164,2,1,59,110,59,15,9,11,60,35000,385000.0,11.0,0.18,65,0,4003,6049,635.25
86424,79,1102,4651,4938,39,2,1,7,3,137,896,1144,1165,1164,2,1,59,145,74,15,19,10,60,4466,11522.28,2.58,0.04,84,0,4003,6049,19.01
86425,64,1113,4677,4940,30,2,1,7,0,132,896,1124,1156,1155,2,5,59,7,0,15,21,7,240,580,7250.0,12.5,0.05,11,1,1106,1855,10.16
86426,54,1085,4629,4951,9,2,1,7,3,682,896,1179,1167,1166,2,1,59,56,12,15,49,10,30,20076,84720.72,4.22,0.14,84,1,310,3101,139.79
86427,54,1023,4505,4952,9,2,1,7,0,482,896,1140,1167,1166,2,1,59,56,12,15,49,10,30,7132,30097.04,4.22,0.14,84,1,2160,3101,49.66
86428,107,1040,4611,4954,28,2,1,7,1,555,896,1135,1176,1175,2,1,59,175,84,15,33,10,30,361,2317.62,6.42,0.21,65,1,2045,1078,3.82
86429,107,1086,4590,4967,28,2,1,7,1,682,896,1179,1176,1175,2,1,59,145,74,15,19,10,60,85722,221162.76,2.58,0.04,84,0,4009,6055,364.92
86430,107,1086,4593,4970,28,2,1,7,1,682,896,1189,1176,1175,2,1,59,110,59,15,9,11,60,99974,1121708.28,11.22,0.19,23,0,4010,6056,1850.82
86431,62,1020,4455,4974,16,2,1,7,0,441,896,1158,1189,1188,2,1,59,56,12,15,49,10,30,33600,141792.0,4.22,0.14,84,1,1053,1878,233.96
86432,59,1108,4674,4985,15,2,1,7,0,117,896,1156,1190,1189,2,5,59,180,85,15,2,7,240,369,774.9,2.1,0.01,11,1,45,2092,1.09
86433,79,1103,4654,4992,39,2,1,7,3,137,896,1169,1201,1200,2,1,59,119,62,15,10,11,60,18528,153041.28,8.26,0.14,11,1,781,1132,252.52
86435,19,1125,4686,4994,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,119,62,15,10,11,60,20,165.2,8.26,0.14,11,0,4014,6060,0.23
86436,19,1125,4686,4994,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,110,59,15,9,11,60,89,979.0,11.0,0.18,65,0,4014,6060,1.37
86437,19,1125,4686,4994,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,130,66,15,18,10,120,11,371.14,33.74,0.28,11,0,4014,6060,0.52
86438,19,1125,4687,4995,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,56,12,15,49,10,30,42,173.04,4.12,0.14,84,0,4015,6061,0.24
86439,19,1125,4689,4997,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,130,66,15,18,10,120,23,776.02,33.74,0.28,11,0,4017,6063,1.09
86440,19,1125,4689,4997,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,145,74,15,19,10,60,18,46.44,2.58,0.04,84,0,4017,6063,0.07
86441,19,1125,4691,4999,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,145,74,15,19,10,60,21,54.18,2.58,0.04,84,0,4019,6065,0.08
86442,19,1125,4693,5001,8,2,1,7,0,173,896,1189,1209,1208,2,1,59,56,12,15,49,10,30,560,2307.2,4.12,0.14,84,0,4021,6067,3.23
86443,19,1125,4694,5004,8,2,1,7,0,173,896,1165,1209,1208,2,1,59,10,0,15,33,10,60,147,2150.61,14.63,0.24,65,0,4022,6068,3.02
86444,59,1107,4672,5005,15,2,1,7,0,117,896,1197,1202,1201,2,1,59,162,82,15,14,0,60,12,15.84,1.32,0.02,11,0,4023,6069,0.02
86445,19,1125,4695,5006,8,2,1,7,0,173,896,1189,1243,1241,2,1,59,183,85,15,33,10,60,166,1165.32,7.02,0.12,39,0,4024,6070,1.63
86446,19,1125,4696,5007,8,2,1,7,0,173,896,1189,1231,1229,2,1,59,183,85,15,33,10,60,720,5054.4,7.02,0.12,39,0,4025,6071,7.09
86447,19,1125,4699,5010,8,2,1,7,0,173,896,1189,1231,1229,2,5,59,142,74,15,2,8,240,291,567.45,1.95,0.01,11,0,4028,6074,0.8
86448,19,1125,4699,5010,8,2,1,7,0,173,896,1189,1231,1229,2,1,59,117,61,15,32,11,30,36,218.88,6.08,0.2,65,0,4028,6074,0.31
86449,71,1035,4525,5015,41,2,1,7,3,612,896,1176,1212,1211,2,1,59,183,85,15,33,10,60,20513,144001.26,7.02,0.12,39,0,4033,6079,237.6
86450,71,1025,4519,5016,41,2,1,7,3,612,896,1177,1212,1211,2,5,59,142,74,15,2,8,240,40126,78245.7,1.95,0.01,11,1,327,306,129.11
86451,62,1135,4747,5023,16,2,1,7,0,221,896,1197,1208,1207,2,1,59,114,60,15,12,11,60,432,1274.4,2.95,0.05,84,0,4036,6082,1.79
86452,62,1020,4451,5036,16,2,1,7,0,441,896,1188,1229,1227,2,1,59,167,82,15,20,0,60,270,372.6,1.38,0.02,11,1,686,259,0.61
86453,68,1077,4577,5045,37,2,1,7,3,671,896,1197,1209,1208,2,1,59,119,62,15,10,11,60,233630,1929783.8,8.26,0.14,11,1,1105,768,3184.14
86454,79,1103,4657,5049,39,2,1,7,3,137,896,1190,1210,1209,2,1,59,145,74,15,19,10,60,19705,50838.9,2.58,0.04,84,1,146,3587,83.88
86455,107,1129,4774,5068,28,2,1,7,1,247,896,1242,1211,1210,2,1,59,117,61,15,32,11,30,27574,167649.92,6.08,0.2,65,1,1262,2353,235.05
86456,107,1129,4736,5071,28,2,1,7,1,247,896,1242,1211,1210,2,1,59,145,74,15,19,10,60,98645,254504.1,2.58,0.04,11,0,4045,6091,356.81
86457,68,1168,4775,5088,37,2,1,7,0,272,896,1197,1226,1224,3,2,59,89,44,39,54,15,20,5000,160000.0,32.0,1.6,85,1,666,5159,224.32
86458,73,1068,4543,5096,26,2,1,7,3,695,896,1217,1272,1270,2,1,59,106,58,15,5,11,60,25394,136619.72,5.38,0.09,84,0,4049,6095,225.42
86459,23,1159,4784,5100,6,2,1,7,0,40,896,1211,1260,1258,2,1,59,119,62,15,10,11,60,25240,201920.0,8.0,0.13,39,0,4050,6096,283.09
86460,23,1159,4784,5100,6,2,1,7,0,40,896,1211,1260,1258,2,1,59,10,0,15,33,10,60,350,5120.5,14.63,0.24,65,0,4050,6096,7.18
86461,79,1170,4783,5102,39,2,1,7,3,253,896,1209,1243,1241,2,1,59,56,12,15,49,10,30,1150,4738.0,4.12,0.14,84,1,2869,1006,6.64
86463,79,1172,4805,5110,39,2,1,7,0,274,896,1215,1238,1236,2,1,59,104,57,15,13,10,60,1614,3760.62,2.33,0.04,56,0,4056,6102,5.27
86464,77,1098,4635,5112,42,2,1,7,3,135,896,1203,1247,1245,2,1,59,56,12,15,49,10,30,17422,71778.64,4.12,0.14,84,0,4057,6103,118.43
86465,77,1098,4635,5112,42,2,1,7,3,135,896,1203,1247,1245,2,1,59,110,59,15,9,11,60,11574,127314.0,11.0,0.18,11,0,4057,6103,210.07
86466,77,1098,4635,5112,42,2,1,7,3,135,896,1203,1247,1245,2,1,59,106,58,15,5,11,60,71030,382141.4,5.38,0.09,84,0,4057,6103,630.53
86467,71,1099,4664,5115,41,2,1,7,3,747,896,1222,1250,1248,2,1,59,61,15,15,17,11,30,79075,709302.75,8.97,0.3,65,0,4059,6105,1170.35
86468,73,1068,4547,5123,26,2,1,7,3,695,896,1217,1264,1262,2,1,59,110,59,15,9,11,60,2551,28622.22,11.22,0.19,11,0,4061,6107,47.23
86469,64,1196,4826,5133,30,2,1,7,0,353,896,1211,1245,1243,2,1,59,56,12,15,49,10,30,26962,111083.44,4.12,0.14,84,1,715,1572,155.74
86470,33,1199,4842,5149,23,2,1,7,0,431,896,1228,1262,1260,2,1,59,56,12,15,49,10,30,6667,26067.97,3.91,0.13,84,1,2068,2784,36.55
86471,107,1129,4844,5153,28,2,1,7,1,247,896,1242,1258,1256,2,1,59,117,61,15,32,11,30,94153,521607.62,5.54,0.18,12,1,108,2534,731.29
86472,77,1098,4638,5164,42,2,1,7,3,135,896,1237,1273,1271,2,1,59,106,58,15,5,11,60,71030,333841.0,4.7,0.08,84,0,4074,6120,550.84
86473,77,1098,4638,5164,42,2,1,7,3,135,896,1237,1273,1271,2,1,59,110,59,15,9,11,60,11574,119096.46,10.29,0.17,65,0,4074,6120,196.51
86474,71,1182,4815,5169,41,2,1,7,3,372,896,1265,1288,1286,2,1,59,56,12,15,49,10,30,28452,111247.32,3.91,0.13,84,0,4075,6121,155.97
86475,54,1120,4716,5160,9,2,1,7,0,152,896,1230,1275,1273,2,1,59,10,0,15,33,10,60,620,8153.0,13.15,0.22,65,0,4071,6117,11.43
86476,71,1182,4812,5171,41,2,1,7,3,372,896,1287,1288,1286,2,1,59,61,15,15,17,11,30,9400,75576.0,8.04,0.27,65,1,3067,3632,105.96
86477,64,1216,4873,5175,30,2,1,7,0,442,896,1288,1279,1277,2,1,59,10,0,15,33,10,60,5232,68800.8,13.15,0.22,65,1,2462,5430,96.46
86478,79,1213,4862,5180,39,2,1,7,3,502,896,1282,1283,1281,2,1,59,119,62,15,10,11,60,18518,144070.04,7.78,0.13,65,0,4078,6124,201.99
86479,77,1098,4641,5187,42,2,1,7,3,135,896,1279,1293,1291,2,1,59,106,58,15,5,11,60,66980,314806.0,4.7,0.08,84,1,887,4073,519.43
86480,107,1177,4904,5192,28,2,1,7,1,313,896,1270,1301,1299,2,1,59,130,66,15,18,10,120,24470,726269.6,29.68,0.25,11,1,2828,1942,1018.23
86481,54,1119,4708,5193,9,2,1,7,0,152,896,1243,1286,1284,2,1,59,110,59,15,9,11,60,100000,1029000.0,10.29,0.17,65,1,418,2231,1442.66
86482,77,1098,4643,5198,42,2,1,7,3,135,896,1279,1293,1291,2,1,59,145,74,15,19,10,60,20000,48800.0,2.44,0.04,11,0,4085,6131,80.52
86483,77,1098,4643,5198,42,2,1,7,3,135,896,1279,1293,1291,2,1,59,145,74,15,19,10,60,49037,119650.28,2.44,0.04,39,0,4085,6131,197.42
86484,73,1183,4825,5211,26,2,1,7,3,327,896,1285,1337,1335,2,5,59,142,74,15,2,8,240,24496,47767.2,1.95,0.01,11,1,3250,4425,66.97
86485,77,1098,4645,5199,42,2,1,7,3,135,896,1320,1293,1291,2,1,59,106,58,15,5,11,60,71030,333841.0,4.7,0.08,84,0,4086,6132,550.84
86486,107,1177,4906,5215,28,2,1,7,1,313,896,1270,1278,1276,2,1,59,110,59,15,9,11,60,40000,440000.0,11.0,0.18,11,0,4092,6138,616.88
86487,107,1177,4907,5217,28,2,1,7,1,313,896,1270,1278,1276,2,1,59,117,61,15,32,11,30,75000,415500.0,5.54,0.18,12,0,4093,6139,582.53
86488,68,1080,4552,5221,37,2,1,7,3,671,896,1275,1312,1310,2,5,59,142,74,15,2,8,240,26439,51556.05,1.95,0.01,11,1,3378,3305,85.07
86489,73,1183,4823,5242,26,2,1,7,3,327,896,1295,1337,1335,2,5,59,142,74,15,2,8,240,54128,105549.6,1.95,0.01,11,0,4100,6146,147.98
86490,71,1182,4813,5254,41,2,1,7,3,372,896,1287,1316,1314,2,1,59,61,15,15,17,11,30,125000,888750.0,7.11,0.24,11,0,4104,6150,1246.03
